mt20id,prfnm,prfpdfrom,prfpdto,시설명,총객석수,시(도),구(군),주소
PF213377,스프링 콘서트: 소란X데이브레이크,2023.03.28,2023.03.28,거제문화예술회관,1933,경남,거제시,경상남도 거제시 장승로 145 (장승포동)
PF213174,OST 음악회 [김해],2023.02.25,2023.02.25,김해서부문화센터,691,경남,김해시,경상남도 김해시 율하2로 210 (율하동)
PF212838,뽕 디스 빠뤼 in 밀양,2023.02.24,2023.02.24,밀양아리랑아트센터,1001,경남,밀양시,경상남도 밀양시 밀양대공원로 112 (교동)
PF212590,토요콘서트: Rhythm & Blues with 베이빌론,2023.03.25,2023.03.25,성산아트홀,2210,경남,창원시,경상남도 창원시 성산구 중앙대로 181 (용호동)
PF212570,신년콘서트: 골든보이스 [거창],2023.02.18,2023.02.18,거창문화센터,886,경남,거창군,경상남도 거창군 수남로 2181 거창군교육문화센터
PF211624,김연자 라이브 콘서트 [진주],2023.03.25,2023.03.25,경상남도문화예술회관,1528,경남,진주시,경상남도 진주시 강남로 215 (칠암동) 경남문화예술회관
PF211505,심려마 콘서트,2023.02.25,2023.02.25,쌍벽루아트홀,250,경남,양산시,경상남도 양산시 신기강변로 26 (신기동)
PF209966,"하우스콘서트, 허대욱 (1월)",2023.01.26,2023.01.26,함안문화예술회관,650,경남,함안군,경상남도 함안군 가야읍 함안대로 619-1
PF209828,윈튼 마살리스 재즈 콘서트 [경남],2023.03.21,2023.03.21,경상남도문화예술회관,1528,경남,진주시,경상남도 진주시 강남로 215 (칠암동) 경남문화예술회관
PF204601,백지영 전국투어 콘서트: GO BAEK [창원],2023.03.11,2023.03.11,성산아트홀,2210,경남,창원시,경상남도 창원시 성산구 중앙대로 181 (용호동)
PF204207,이무진 전국투어 콘서트: 별책부록 [창원],2023.02.11,2023.02.12,성산아트홀,2210,경남,창원시,경상남도 창원시 성산구 중앙대로 181 (용호동)
PF204139,김창완밴드 전국투어: 아니벌써 [창원],2023.06.17,2023.06.17,3.15아트센터,1747,경남,창원시,경상남도 창원시 마산회원구 삼호로 135 (양덕동)
PF203922,변진섭 전국투어 콘서트: 변천사 [진주],2023.02.26,2023.02.26,경상남도문화예술회관,1528,경남,진주시,경상남도 진주시 강남로 215 (칠암동) 경남문화예술회관
PF203507,정동하 X 소향 THE GREATEST: 전율 [거제],2023.02.05,2023.02.05,거제문화예술회관,1933,경남,거제시,경상남도 거제시 장승로 145 (장승포동)
PF203254,김창완밴드 전국투어: 아니벌써 [진주],2023.01.29,2023.01.29,경상남도문화예술회관,1528,경남,진주시,경상남도 진주시 강남로 215 (칠암동) 경남문화예술회관
PF202076,멜로망스 전국투어 콘서트: Festival [창원],2023.01.14,2023.01.15,KBS홀 [창원],1807,경남,창원시,경상남도 창원시 의창구 중앙대로 178 (신월동)
PF201989,김창완밴드 전국투어 콘서트 [진주],2023.01.29,2023.01.29,경상남도문화예술회관,1528,경남,진주시,경상남도 진주시 강남로 215 (칠암동) 경남문화예술회관
PF263233,"live workspace, 최창순 vol.02 [전주]",2025.04.26,2025.04.26,Live Office by dabubucompany,30,전북,전주시,전북특별자치도 전주시 덕진구 명륜3길 17-2 (덕진동1가)
PF262425,박강수 콘서트: 봄이 온단다 [전주],2025.04.20,2025.04.20,우진문화공간,162,전북,전주시,전북특별자치도 전주시 덕진구 전주천동로 376 (진북동)
PF261265,신춘 콘서트 [김제],2025.03.28,2025.03.28,김제문화예술회관,718,전북,김제시,전라북도 김제시 성산길 20 (교동)
PF259720,"제1회 전북국제재즈페스타, 롭 반 바벨 트리오",2025.04.25,2025.04.25,더바인홀,156,전북,전주시,전라북도 전주시 완산구 안행로 14 (삼천동1가)
PF259714,"제1회 전북국제재즈페스타, 마티스 피카드 트리오",2025.04.12,2025.04.12,더바인홀,156,전북,전주시,전라북도 전주시 완산구 안행로 14 (삼천동1가)
PF259648,"제1회 전북국제재즈페스타, 유키 후타미 트리오",2025.03.29,2025.03.29,더바인홀,156,전북,전주시,전라북도 전주시 완산구 안행로 14 (삼천동1가)
PF258777,오월오일 전국 클럽 투어: Harvest Days [전주],2025.03.15,2025.03.15,더뮤지션,0,전북,전주시,전라북도 전주시 완산구 전주객사3길 35(고사동)
PF258768,"live workspace, 12BH vol.01 [전주]",2025.03.01,2025.03.01,Live Office by dabubucompany,30,전북,전주시,전북특별자치도 전주시 덕진구 명륜3길 17-2 (덕진동1가)
PF258520,재주소년 전국투어: 봄이 오는 동안 [전주],2025.03.22,2025.03.22,미술관2,10,전북,전주시,전북특별자치도 전주시 완산구 동문길 45 (풍남동1가)
PF258434,서도밴드 클럽투어: 새집 [전주],2025.02.22,2025.02.22,더뮤지션,0,전북,전주시,전라북도 전주시 완산구 전주객사3길 35(고사동)
PF258320,브로콜리너마저 클럽투어: 매일 새롭게 태어나는 꿈 #1 [전주],2025.03.01,2025.03.01,더뮤지션,0,전북,전주시,전라북도 전주시 완산구 전주객사3길 35(고사동)
PF258209,이재훈 전국투어 콘서트: THE 이재훈 31년 [전주],2025.04.19,2025.04.19,전북대학교 삼성문화회관,1717,전북,전주시,전라북도 전주시 덕진구 백제대로 567 (금암동)
PF258016,"데뷔 60주년 기념공연, 남진 전국투어 [전주]",2025.03.15,2025.03.15,전북대학교 삼성문화회관,1717,전북,전주시,전라북도 전주시 덕진구 백제대로 567 (금암동)
PF257659,정동하X알리 THE GREATEST: 불후의 명곡 [전주],2025.01.18,2025.01.18,전북대학교 삼성문화회관,1717,전북,전주시,전라북도 전주시 덕진구 백제대로 567 (금암동)
PF257658,심수봉 전국투어 콘서트: 꽃길 [전주],2025.01.19,2025.01.19,전북대학교 삼성문화회관,1717,전북,전주시,전라북도 전주시 덕진구 백제대로 567 (금암동)
PF257420,윤석철트리오 클럽투어 [전주],2025.02.16,2025.02.16,더바인홀,156,전북,전주시,전라북도 전주시 완산구 안행로 14 (삼천동1가)
PF256432,이승환 35주년 콘서트: HEAVEN [전주],2025.03.08,2025.03.08,한국소리문화의전당,10359,전북,전주시,전라북도 전주시 덕진구 소리로 31 (덕진동1가) 소리문화전당
PF256325,2am Concert: 2am is coming to town [익산],2025.01.26,2025.01.26,솜리문화예술회관,806,전북,익산시,전라북도 익산시 선화1로 106 (마동)
PF255664,송년 콘서트 [김제],2024.12.20,2024.12.20,김제문화예술회관,718,전북,김제시,전라북도 김제시 성산길 20 (교동)
PF255396,솜리 재즈 나잇: 선예 & 프렐류드 [익산],2024.12.27,2024.12.27,솜리문화예술회관,806,전북,익산시,전라북도 익산시 선화1로 106 (마동)
PF255138,대학가요제 리턴즈 [부안],2024.12.13,2024.12.13,부안예술회관,499,전북,부안군,전라북도 부안군 부안읍 예술회관길 11
PF254752,심수봉 전국투어 콘서트: 꽃길 [익산],2025.04.05,2025.04.05,익산예술의전당,1202,전북,익산시,전라북도 익산시 동서로 490 (어양동)
PF254643,윈터재즈데이즈 [전주],2024.12.06,2024.12.13,더바인홀,156,전북,전주시,전라북도 전주시 완산구 안행로 14 (삼천동1가)
PF254489,"장민호 전국투어 콘서트, 호시절 (好時節) : 시간여행 [전주]",2025.01.11,2025.01.12,한국소리문화의전당,10359,전북,전주시,전라북도 전주시 덕진구 소리로 31 (덕진동1가) 소리문화전당
PF254076,"Winter Festa, 소란 & 아도이 [군산]",2024.12.14,2024.12.14,군산예술의전당,1650,전북,군산시,전라북도 군산시 백토로 203 (지곡동)
PF253721,손태진 단독 콘서트: The Showcase [전주],2025.01.04,2025.01.05,한국소리문화의전당,10359,전북,전주시,전라북도 전주시 덕진구 소리로 31 (덕진동1가) 소리문화전당
PF253574,아프리카 리듬과 열정을 Anya Fo! [김제],2024.11.22,2024.11.22,김제문화예술회관,718,전북,김제시,전라북도 김제시 성산길 20 (교동)
PF253517,Theatre 이문세 [익산],2025.01.24,2025.01.25,익산예술의전당,1202,전북,익산시,전라북도 익산시 동서로 490 (어양동)
PF253357,사운드 포레스트 익산,2024.12.06,2024.12.07,익산예술의전당,1202,전북,익산시,전라북도 익산시 동서로 490 (어양동)
PF253069,린 전국투어 콘서트: Queen of Serenade [전주],2025.02.15,2025.02.15,한국소리문화의전당,10359,전북,전주시,전라북도 전주시 덕진구 소리로 31 (덕진동1가) 소리문화전당
PF252927,"쎄시봉, 크리스마스 [전주]",2024.12.19,2024.12.19,전북대학교 삼성문화회관,1717,전북,전주시,전라북도 전주시 덕진구 백제대로 567 (금암동)
PF252443,나윤선 재즈 콘서트: Elles [전주],2024.12.21,2024.12.21,전북대학교 삼성문화회관,1717,전북,전주시,전라북도 전주시 덕진구 백제대로 567 (금암동)
PF252297,"12월의 봄, 정훈희 x 송창식 with 함춘호 콘서트 [전주]",2024.12.22,2024.12.22,한국소리문화의전당,10359,전북,전주시,전라북도 전주시 덕진구 소리로 31 (덕진동1가) 소리문화전당
PF252023,"하모나이즈 콘서트, The Show Choir [고창]",2024.10.31,2024.10.31,고창문화의전당,625,전북,고창군,전라북도 고창군 고창읍 모양성로 11
PF251485,Dragon Pony (드래곤포니) POP-UP club LIVE [전주],2024.11.24,2024.11.24,더뮤지션,0,전북,전주시,전라북도 전주시 완산구 전주객사3길 35(고사동)
PF251301,휘성 X KCM 콘서트 [전주],2024.12.28,2024.12.28,전북대학교 삼성문화회관,1717,전북,전주시,전라북도 전주시 덕진구 백제대로 567 (금암동)
PF251144,적재 전국투어 콘서트: CLICHE [전주],2024.11.23,2024.11.23,한국소리문화의전당,10359,전북,전주시,전라북도 전주시 덕진구 소리로 31 (덕진동1가) 소리문화전당
PF250729,김일두의 낭만적이고 담백한 토크콘서트: 김일두의 하루일기 [전주],2024.11.16,2024.11.16,더바인홀,156,전북,전주시,전라북도 전주시 완산구 안행로 14 (삼천동1가)
PF250517,"노을 전국투어 콘서트, 노을이 내린 밤 [전주]",2024.12.28,2024.12.28,한국소리문화의전당,10359,전북,전주시,전라북도 전주시 덕진구 소리로 31 (덕진동1가) 소리문화전당
PF250204,심수봉 전국투어 콘서트: 꽃길 [군산],2024.12.08,2024.12.08,군산예술의전당,1650,전북,군산시,전라북도 군산시 백토로 203 (지곡동)
PF250169,박강수 콘서트: 가을은 참 예쁘다 [전주],2024.11.17,2024.11.17,우진문화공간,162,전북,전주시,전북특별자치도 전주시 덕진구 전주천동로 376 (진북동)
PF250010,"강재훈 트리오, 듀크 엘링턴 송북 [전주]",2024.10.25,2024.10.25,더바인홀,156,전북,전주시,전라북도 전주시 완산구 안행로 14 (삼천동1가)
PF249355,"너드커넥션 TOUR: And yet, We still [전주]",2024.11.09,2024.11.09,전북대학교 삼성문화회관,1717,전북,전주시,전라북도 전주시 덕진구 백제대로 567 (금암동)
PF249218,하림 X 정인 콘서트 [전주],2024.11.16,2024.11.16,한국소리문화의전당,10359,전북,전주시,전라북도 전주시 덕진구 소리로 31 (덕진동1가) 소리문화전당
PF249125,GUMMY Tour Concert: LOVE [전주],2024.11.09,2024.11.09,한국소리문화의전당,10359,전북,전주시,전라북도 전주시 덕진구 소리로 31 (덕진동1가) 소리문화전당
PF248998,V.O.S 20주년 전국투어 콘서트: 우리의 스무살 [전주],2024.12.13,2024.12.14,전북대학교 삼성문화회관,1717,전북,전주시,전라북도 전주시 덕진구 백제대로 567 (금암동)
PF248396,국민남매 오누이 콘서트 시즌2: 우리들의 무명시절 [전주],2024.10.12,2024.10.12,한국소리문화의전당,10359,전북,전주시,전라북도 전주시 덕진구 소리로 31 (덕진동1가) 소리문화전당
PF248201,"파이팅 콘서트 시즌Ⅴ, Ep.02 이그르산 재즈 트리오",2024.09.12,2024.09.12,한국소리문화의전당,10359,전북,전주시,전라북도 전주시 덕진구 소리로 31 (덕진동1가) 소리문화전당
PF248200,팀 피츠제럴드 트리오 콘서트 [전주],2024.10.04,2024.10.04,더바인홀,156,전북,전주시,전라북도 전주시 완산구 안행로 14 (삼천동1가)
PF247538,"LEE SEUNG YOON CONCERT, 역성 [전주]",2024.10.12,2024.10.12,한국소리문화의전당,10359,전북,전주시,전라북도 전주시 덕진구 소리로 31 (덕진동1가) 소리문화전당
PF246991,쎄시봉 콘서트 [군산],2024.09.21,2024.09.21,군산예술의전당,1650,전북,군산시,전라북도 군산시 백토로 203 (지곡동)
PF246527,한여름 밤 트롯콘서트 [고창],2024.08.13,2024.08.13,고창문화의전당,625,전북,고창군,전라북도 고창군 고창읍 모양성로 11
PF246221,"SURL Ⅹ Lacuna 전국투어, KIDS: Kids In the Dream Store [전주]",2024.08.25,2024.08.25,더뮤지션,0,전북,전주시,전라북도 전주시 완산구 전주객사3길 35(고사동)
PF245394,옥상달빛 전국투어: 정말 고마워서 갑니다 [군산],2024.08.30,2024.08.30,팔마재1912,0,전북,군산시,전라북도 군산시 번영로 2 (동흥남동)
PF245393,옥상달빛 전국투어: 정말 고마워서 갑니다 [전주],2024.08.31,2024.08.31,오뉴월,0,전북,전주시,전북특별자치도 전주시 완산구 향교길 56 (교동)
PF245085,"이상민 트리오 콘서트, Art Of Legacy [전주]",2024.08.17,2024.08.17,더바인홀,156,전북,전주시,전라북도 전주시 완산구 안행로 14 (삼천동1가)
PF244951,썸머재즈데이즈 SUMMER JAZZ DAYS [전주],2024.08.09,2024.08.16,더바인홀,156,전북,전주시,전라북도 전주시 완산구 안행로 14 (삼천동1가)
PF244707,Theatre 이문세 [군산],2024.10.25,2024.10.26,군산예술의전당,1650,전북,군산시,전라북도 군산시 백토로 203 (지곡동)
PF243853,"제23회 전주세계소리축제, 소리썸머나잇 DAY3",2024.08.16,2024.08.16,한국소리문화의전당,10359,전북,전주시,전라북도 전주시 덕진구 소리로 31 (덕진동1가) 소리문화전당
PF243810,"제23회 전주세계소리축제, 소리썸머나잇 DAY4",2024.08.17,2024.08.17,한국소리문화의전당,10359,전북,전주시,전라북도 전주시 덕진구 소리로 31 (덕진동1가) 소리문화전당
PF243785,"자라섬재즈 서칭포재즈맨 시즌2, 내 생애 첫 전국투어 [전주]",2024.07.12,2024.07.13,마일스톤즈,0,전북,전주시,전북특별자치도 전주시 완산구 삼천천변3길 44-12 (삼천동1가)
PF243625,미스트롯3 전국투어 콘서트: 세상을 꺾고 뒤집어라! [전주],2024.08.24,2024.08.24,한국소리문화의전당,10359,전북,전주시,전라북도 전주시 덕진구 소리로 31 (덕진동1가) 소리문화전당
PF243472,"치유와 평화를 위한 평화음악회, 위로 [군산]",2024.07.12,2024.07.12,군산예술의전당,1650,전북,군산시,전라북도 군산시 백토로 203 (지곡동)
PF242990,자라섬재즈 서칭포재즈맨: 내 생애 첫 전국투어 [전주],2024.06.21,2024.06.23,까사데알마,0,전북,전주시,전북특별자치도 전주시 완산구 홍산남로 83-21 (효자동3가)
PF242925,"정태춘, 박은옥 콘서트 [전주]",2024.09.28,2024.09.28,전북대학교 삼성문화회관,1717,전북,전주시,전라북도 전주시 덕진구 백제대로 567 (금암동)
PF242508,"JUMF, 전주얼티밋뮤직페스티벌",2024.08.09,2024.08.11,전주종합경기장,30000,전북,전주시,전라북도 전주시 덕진구 기린대로 451 (덕진동1가)
PF242328,김경현 Rock이 빛나는 밤에 [전주],2024.06.29,2024.06.29,한국전통문화전당,728,전북,전주시,전라북도 전주시 완산구 현무1길 20
