mt20id,prfnm,prfpdfrom,prfpdto,fcltynm,poster,area,genrenm,openrun,prfstate
PF261277,"롤링 30주년 기념 공연, 톡식 (TOXIC) & 더 픽스 (THE FIX) 콘서트",2025.04.11,2025.04.11,롤링홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF261277_250318_104916.jpg,,대중음악,N,공연완료
PF261268,406호 프로젝트 정기공연: 406DAY,2025.04.12,2025.04.12,클럽온에어,http://www.kopis.or.kr/upload/pfmPoster/PF_PF261268_250318_101746.jpg,,대중음악,N,공연완료
PF261225,천체관측 Vol.01 (종일권),2025.03.29,2025.03.29,세티 라이브홀 (SETI LIVE HALL),http://www.kopis.or.kr/upload/pfmPoster/PF_PF261225_250317_163916.jpg,,대중음악,N,공연완료
PF261219,"장민호 전국투어 콘서트, 호시절: 시간여행 [서울 (앵콜) ]",2025.04.19,2025.04.20,경희대학교 평화의전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF261219_250317_161125.gif,,대중음악,N,공연완료
PF261203,오늘도 아이돌 vol.24,2025.03.27,2025.03.27,옥타바리움 라이브홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF261203_250317_152456.jpg,,대중음악,N,공연완료
PF261193,YOUNITE 1ST CONCERT YOUNIVERSE: CONNECTED,2025.04.19,2025.04.20,연세대학교 백주년기념관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF261193_250317_150151.jpg,,대중음악,N,공연완료
PF261191,천체관측 Vol.01: 낮,2025.03.29,2025.03.29,세티 라이브홀 (SETI LIVE HALL),http://www.kopis.or.kr/upload/pfmPoster/PF_PF261191_250317_145618.jpg,,대중음악,N,공연완료
PF261189,천체관측 Vol.01: 저녁,2025.03.29,2025.03.29,세티 라이브홀 (SETI LIVE HALL),http://www.kopis.or.kr/upload/pfmPoster/PF_PF261189_250317_145208.jpg,,대중음악,N,공연완료
PF261179,LIVE in SETi Vol.27,2025.03.30,2025.03.30,세티 라이브홀 (SETI LIVE HALL),http://www.kopis.or.kr/upload/pfmPoster/PF_PF261179_250317_141450.jpg,,대중음악,N,공연완료
PF261162,유해준의 음악 공개방송 & 팬미팅: 사랑해준 그대만이,2025.03.29,2025.03.29,레드로드 (구. 걷고싶은거리),http://www.kopis.or.kr/upload/pfmPoster/PF_PF261162_250317_133031.jpg,,대중음악,N,공연완료
PF261140,ZUHO CONCERT 주주총회: DOMINION,2025.04.26,2025.04.26,일지아트홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF261140_250317_122155.png,,대중음악,N,공연완료
PF261137,현역가왕2 전국투어 콘서트 [서울],2025.04.18,2025.04.20,잠실종합운동장,http://www.kopis.or.kr/upload/pfmPoster/PF_PF261137_250317_115709.gif,,대중음악,N,공연완료
PF261119,"막주금라이브 Vol.39, 복다진",2025.03.28,2025.03.28,Cafe PPnF,http://www.kopis.or.kr/upload/pfmPoster/PF_PF261119_250317_104541.png,,대중음악,N,공연완료
PF261116,"레이지본 콘서트, 요절복통 레이지본 vol.3",2025.03.21,2025.03.21,CLUB VICTIM,http://www.kopis.or.kr/upload/pfmPoster/PF_PF261116_250317_104003.jpg,,대중음악,N,공연완료
PF261115,"둘라밤, 환생특급5",2025.03.31,2025.03.31,생기 스튜디오,http://www.kopis.or.kr/upload/pfmPoster/PF_PF261115_250317_103520.jpg,,대중음악,N,공연완료
PF261114,라흐마니노프 in 뉴욕,2025.04.12,2025.04.12,세종문화회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF261114_250317_103223.gif,,대중음악,N,공연완료
PF261111,김필선 단독 콘서트: 꿈: 필선,2025.04.12,2025.04.12,노들섬,http://www.kopis.or.kr/upload/pfmPoster/PF_PF261111_250317_102806.jpg,,대중음악,N,공연완료
PF261077,"이기찬 단독 콘서트, Back to You",2025.04.12,2025.04.13,구름아래소극장,http://www.kopis.or.kr/upload/pfmPoster/PF_PF261077_250314_114423.jpg,,대중음악,N,공연완료
PF261072,"롤링 30주년 기념 공연, 정효빈 단독 콘서트: 대화가 필요해",2025.04.10,2025.04.10,롤링홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF261072_250314_113100.jpg,,대중음악,N,공연완료
PF261047,"먼데이프로젝트 시즌8, 올리비아 마쉬 EP 발매 기념: Listening Party Meanwhile (앵콜)",2025.03.26,2025.03.26,구름아래소극장,http://www.kopis.or.kr/upload/pfmPoster/PF_PF261047_250314_104135.png,,대중음악,N,공연완료
PF261045,"먼데이프로젝트 시즌8, Robiq의 Four Seasons : Spring",2025.03.31,2025.03.31,클럽온에어,http://www.kopis.or.kr/upload/pfmPoster/PF_PF261045_250314_103617.jpg,,대중음악,N,공연완료
PF261042,Soul Delivery 3집 단독 콘서트: The new wave collective,2025.04.04,2025.04.04,CJ아지트 광흥창,http://www.kopis.or.kr/upload/pfmPoster/PF_PF261042_250314_103009.jpg,,대중음악,N,공연완료
PF261039,HEOYOUNGSAENG LIVE IN SEOUL,2025.04.20,2025.04.20,송해아트홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF261039_250314_102218.jpg,,대중음악,N,공연완료
PF261029,수상한스테이지 (03.14),2025.03.14,2025.03.14,수상한창고,http://www.kopis.or.kr/upload/pfmPoster/PF_PF261029_250314_100536.png,,대중음악,N,공연완료
PF261020,정동하 데뷔 20주년 콘서트: Prologue [서울 강동],2025.04.19,2025.04.19,호원아트홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF261020_250314_094244.gif,,대중음악,N,공연완료
PF260991,"브런치콘서트 피아니스트 김용진과 함께하는 이달의 공연: 유성은 X 프로젝트 앙상블 G, 4월의 재즈 & 알앤비",2025.04.29,2025.04.29,구로아트밸리,http://www.kopis.or.kr/upload/pfmPoster/PF_PF260991_250313_164650.gif,,대중음악,N,공연완료
PF260984,빌 에반스를 사랑한 모든 순간,2025.04.13,2025.04.13,성북미디어문화마루 꿈빛극장,http://www.kopis.or.kr/upload/pfmPoster/PF_PF260984_250313_163121.gif,,대중음악,N,공연완료
PF260977,"시우민 Special Stage, WHEE!",2025.03.15,2025.03.15,연세대학교 백주년기념관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF260977_250313_162128.gif,,대중음악,N,공연완료
PF260956,KOHAI & FRIENDS,2025.03.21,2025.03.21,무신사 개러지 (구. 왓챠홀),http://www.kopis.or.kr/upload/pfmPoster/PF_PF260956_250313_155126.gif,,대중음악,N,공연완료
PF260950,82 NIGHT LIVE Vol.1 (with Heymen),2025.03.30,2025.03.30,스페이스브릭 (SPACE BRICK),http://www.kopis.or.kr/upload/pfmPoster/PF_PF260950_250313_154429.gif,,대중음악,N,공연완료
PF260941,JOYURI FAN-CON: Episode 25,2025.04.26,2025.04.27,블루스퀘어,http://www.kopis.or.kr/upload/pfmPoster/PF_PF260941_250313_152947.gif,,대중음악,N,공연완료
PF260938,THE KIDZ ARE ALRIGHT FESTIVAL,2025.04.26,2025.04.26,웨스트브릿지 라이브홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF260938_250313_152432.gif,,대중음악,N,공연완료
PF260921,GRUNT ZERO PARTY Season 2,2025.04.05,2025.04.05,소호라운지 [서울],http://www.kopis.or.kr/upload/pfmPoster/PF_PF260921_250313_111815.jpg,,대중음악,N,공연완료
PF260892,이브 & 로맨틱펀치 조인트 콘서트,2025.04.12,2025.04.12,웨스트브릿지 라이브홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF260892_250313_100847.jpg,,대중음악,N,공연완료
PF260888,유다빈밴드 단독 콘서트: GET LUCKY!,2025.04.26,2025.04.27,예스24 라이브홀 (구. 악스코리아),http://www.kopis.or.kr/upload/pfmPoster/PF_PF260888_250313_100058.jpg,,대중음악,N,공연완료
PF260884,LIVE in SETi Vol.26,2025.03.28,2025.03.28,세티 라이브홀 (SETI LIVE HALL),http://www.kopis.or.kr/upload/pfmPoster/PF_PF260884_250313_095116.jpg,,대중음악,N,공연완료
PF260882,Dream Walker vol.1: LuciDreaM with BAND SET,2025.04.06,2025.04.06,옥타바리움 라이브홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF260882_250313_094343.png,,대중음악,N,공연완료
PF260868,수상한스테이지 (03.21),2025.03.21,2025.03.21,수상한창고,http://www.kopis.or.kr/upload/pfmPoster/PF_PF260868_250312_135410.png,,대중음악,N,공연완료
PF260859,옥상달빛 소극장공연: 옥캉스,2025.04.09,2025.04.20,SPACE SODA2002,http://www.kopis.or.kr/upload/pfmPoster/PF_PF260859_250312_133224.jpg,,대중음악,N,공연완료
PF260846,YUMENION Live: Oni like core,2025.03.26,2025.03.26,아틀리에홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF260846_250312_113815.jpg,,대중음악,N,공연완료
PF260840,OH MY GIRL CONCERT: Milky Way,2025.04.19,2025.04.20,올림픽공원,http://www.kopis.or.kr/upload/pfmPoster/PF_PF260840_250312_112655.jpg,,대중음악,N,공연완료
PF260823,"박서진 콘서트, NEW: BEGIN",2025.04.12,2025.04.13,장충체육관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF260823_250312_102756.jpg,,대중음악,N,공연완료
PF260815,"롤링 30주년 기념 공연, 브로콜리너마저 단독콘서트: 롤링 홀리 브로콜리",2025.04.05,2025.04.06,롤링홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF260815_250312_100817.jpg,,대중음악,N,공연완료
PF260809,안재진퀄텟: 통제불능 쇼케이스,2025.03.21,2025.03.21,로컬모티브,http://www.kopis.or.kr/upload/pfmPoster/PF_PF260809_250312_095257.jpg,,대중음악,N,공연완료
PF260787,Billlie World Tour: Our FLOWERLD (Belllie've You) [서울],2025.03.29,2025.03.29,신한카드 SOL페이 스퀘어(구.신한pLay 스퀘어),http://www.kopis.or.kr/upload/pfmPoster/PF_PF260787_250311_142514.gif,,대중음악,N,공연완료
PF260776,크랙샷 앨범 발매 기념 클럽 투어: GET OVER,2025.04.05,2025.04.05,클럽 프리버드,http://www.kopis.or.kr/upload/pfmPoster/PF_PF260776_250311_140358.gif,,대중음악,N,공연완료
PF260775,TEN CONCERT: 1001 MOVEMENT: STUNNER [서울],2025.04.12,2025.04.13,블루스퀘어,http://www.kopis.or.kr/upload/pfmPoster/PF_PF260775_250311_140204.gif,,대중음악,N,공연완료
PF260759,박강수 콘서트: 동행 [서울],2025.03.30,2025.03.30,베짱이홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF260759_250311_133348.gif,,대중음악,N,공연완료
PF260758,edfd: march,2025.03.21,2025.03.28,나음아트홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF260758_250311_133239.jpg,,대중음악,N,공연완료
PF260756,"시나 쓰는 앨리스 단독공연, 비와 걷기",2025.04.28,2025.04.28,"오아스페이스(구, 스페이스 홍)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF260756_250311_133127.gif,,대중음악,N,공연완료
PF260752,마리아 킴 Jazz Concert: BREEZE OF SPRING,2025.04.25,2025.04.25,푸르지오아트홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF260752_250311_125423.gif,,대중음악,N,공연완료
PF260743,양지은 콘서트: 흥한다!,2025.04.05,2025.04.05,이화여자대학교 삼성홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF260743_250311_113846.jpg,,대중음악,N,공연완료
PF260729,틈새시장 1주년 콘서트: PALETTE,2025.04.05,2025.04.05,한전아트센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF260729_250311_104616.jpg,,대중음악,N,공연완료
PF260724,"스티 단독 콘서트, 버라이어티 유나이티드 BINGO 라이브",2025.03.28,2025.03.28,스페이스한강,http://www.kopis.or.kr/upload/pfmPoster/PF_PF260724_250311_103323.jpg,,대중음악,N,공연완료
PF260715,"롤링 30주년 기념 공연, 김승주 단독 콘서트: Hint",2025.04.04,2025.04.04,롤링홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF260715_250311_100935.jpg,,대중음악,N,공연완료
PF260711,"윤종신 Curated 20, 정인 X 라디: 1980, 화요일",2025.04.05,2025.04.06,현대카드 언더스테이지,http://www.kopis.or.kr/upload/pfmPoster/PF_PF260711_250311_095956.jpg,,대중음악,N,공연완료
PF260709,"박현규 첫 단독 콘서트, 박현규의 LIVEary",2025.04.12,2025.04.13,벨로주 [홍대] (구. 왓에버),http://www.kopis.or.kr/upload/pfmPoster/PF_PF260709_250311_095239.jpg,,대중음악,N,공연완료
PF260701,"지하아이돌 정기 공연, 주간 아이돌점프 vol.4",2025.03.27,2025.03.27,몽향라이브홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF260701_250311_093514.png,,대중음악,N,공연완료
PF260679,"토미오카 아이 팬 콘서트: 타다이마, 서울-",2025.04.27,2025.04.27,KT&G 상상마당 라이브홀 [마포],http://www.kopis.or.kr/upload/pfmPoster/PF_PF260679_250310_154644.gif,,대중음악,N,공연완료
PF260674,"그 시절 우리의, 변진섭",2025.04.12,2025.04.12,구로아트밸리,http://www.kopis.or.kr/upload/pfmPoster/PF_PF260674_250310_153548.gif,,대중음악,N,공연완료
PF260644,정준일 오케스트라 콘서트: THE LIGHT,2025.04.18,2025.04.20,LG아트센터 서울,http://www.kopis.or.kr/upload/pfmPoster/PF_PF260644_250310_143022.jpg,,대중음악,N,공연완료
PF260642,AAA TOUR BY HYUKOH & SUNSET ROLLERCOASTER [서울],2025.04.26,2025.04.27,장충체육관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF260642_250310_142528.gif,,대중음악,N,공연완료
PF260640,From My Memoria,2025.03.28,2025.03.28,몽향라이브홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF260640_250310_142017.png,,대중음악,N,공연완료
PF260626,켄 팬콘서트 일구구RE: 재환 일대기,2025.04.06,2025.04.06,이화여자대학교 삼성홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF260626_250310_135223.jpg,,대중음악,N,공연완료
PF260610,드러머 조한샘 리사이틀: 재즈로 만나는 대중음악 Ⅱ,2025.04.12,2025.04.12,마포아트센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF260610_250310_131032.jpg,,대중음악,N,공연완료
PF260598,"박장현 단독 콘서트: 봄의 초대, 장",2025.04.05,2025.04.05,구름아래소극장,http://www.kopis.or.kr/upload/pfmPoster/PF_PF260598_250310_124547.jpg,,대중음악,N,공연완료
PF260573,"구름닮은 라이브 VOL.7, OYSTER & FRankly",2025.04.06,2025.04.06,구름아래소극장,http://www.kopis.or.kr/upload/pfmPoster/PF_PF260573_250310_110315.gif,,대중음악,N,공연완료
PF260569,"롤링 30주년 기념 공연, 고고학 단독 콘서트: 파도",2025.04.03,2025.04.03,롤링홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF260569_250310_105131.jpg,,대중음악,N,공연완료
PF260558,LIVE in SETi Vol.25,2025.03.23,2025.03.23,세티 라이브홀 (SETI LIVE HALL),http://www.kopis.or.kr/upload/pfmPoster/PF_PF260558_250310_102729.jpg,,대중음악,N,공연완료
PF260554,LIVE in SETi Vol.24,2025.03.21,2025.03.21,세티 라이브홀 (SETI LIVE HALL),http://www.kopis.or.kr/upload/pfmPoster/PF_PF260554_250310_102313.jpg,,대중음악,N,공연완료
PF260553,WANUKA Live in Korea,2025.04.26,2025.04.26,스페이스브릭 (SPACE BRICK),http://www.kopis.or.kr/upload/pfmPoster/PF_PF260553_250310_102114.jpg,,대중음악,N,공연완료
PF260551,수상한스테이지 (03.28),2025.03.28,2025.03.28,수상한창고,http://www.kopis.or.kr/upload/pfmPoster/PF_PF260551_250310_101654.png,,대중음악,N,공연완료
PF260550,THE VANE 더베인 10주년 클럽 투어: MONSTER ON THE ROAD Ep1. SEOUL,2025.03.28,2025.03.28,프리즘홀 (프리즘플러스),http://www.kopis.or.kr/upload/pfmPoster/PF_PF260550_250310_101310.jpg,,대중음악,N,공연완료
PF260549,수상한스테이지 (03.07),2025.03.07,2025.03.07,수상한창고,http://www.kopis.or.kr/upload/pfmPoster/PF_PF260549_250310_101027.png,,대중음악,N,공연완료
PF260547,LIVE in SETi Vol.23,2025.03.20,2025.03.20,세티 라이브홀 (SETI LIVE HALL),http://www.kopis.or.kr/upload/pfmPoster/PF_PF260547_250310_100655.jpg,,대중음악,N,공연완료
PF260546,엔자임 노이즈 어택,2025.03.15,2025.03.15,Baby Doll (베이비돌),http://www.kopis.or.kr/upload/pfmPoster/PF_PF260546_250310_100342.jpg,,대중음악,N,공연완료
PF260545,IDOL FEVER Vol.27,2025.03.22,2025.03.22,아틀리에홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF260545_250310_100159.png,,대중음악,N,공연완료
PF260542,n.SSign 1st Concert: EVERBLUE in SEOUL,2025.04.05,2025.04.05,블루스퀘어,http://www.kopis.or.kr/upload/pfmPoster/PF_PF260542_250307_152336.gif,,대중음악,N,공연완료
PF260541,미스터트롯3 전국투어 콘서트,2025.03.29,2025.03.30,올림픽공원,http://www.kopis.or.kr/upload/pfmPoster/PF_PF260541_250307_152230.gif,,대중음악,N,공연완료
PF260538,XIUMIN FAN CONCERT: X Times ( ),2025.03.22,2025.03.22,블루스퀘어,http://www.kopis.or.kr/upload/pfmPoster/PF_PF260538_250307_151141.gif,,대중음악,N,공연완료
PF260519,Taru X space BRICK: Jezebel,2025.04.12,2025.04.12,스페이스브릭 (SPACE BRICK),http://www.kopis.or.kr/upload/pfmPoster/PF_PF260519_250307_143821.gif,,대중음악,N,공연완료
PF260518,"영등포아트홀 기획공연, 어슬렁 어슬렁 콘서트 #봄: 스탠딩에그",2025.04.25,2025.04.25,영등포아트홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF260518_250307_143657.gif,,대중음악,N,공연완료
PF260508,"NERD CONNECTION 단독 공연, S/S",2025.04.11,2025.04.13,이화여자대학교 삼성홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF260508_250307_114511.jpg,,대중음악,N,공연완료
PF260494,제12회 김사월 쇼: 수잔,2025.04.18,2025.04.19,백암아트홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF260494_250307_103921.jpg,,대중음악,N,공연완료
PF260491,LIVE in SETi Vol.22,2025.03.16,2025.03.16,세티 라이브홀 (SETI LIVE HALL),http://www.kopis.or.kr/upload/pfmPoster/PF_PF260491_250307_102353.jpg,,대중음악,N,공연완료
PF260490,LIVE in SETi Vol.22 & 23 (종일권),2025.03.16,2025.03.16,세티 라이브홀 (SETI LIVE HALL),http://www.kopis.or.kr/upload/pfmPoster/PF_PF260490_250307_102313.jpg,,대중음악,N,공연완료
PF260485,"다시, 봄날처럼",2025.04.03,2025.04.03,소월아트홀 (성동문화회관),http://www.kopis.or.kr/upload/pfmPoster/PF_PF260485_250307_101042.jpg,,대중음악,N,공연완료
PF260480,LIVE in SETi Vol.21,2025.03.16,2025.03.16,세티 라이브홀 (SETI LIVE HALL),http://www.kopis.or.kr/upload/pfmPoster/PF_PF260480_250307_095452.jpg,,대중음악,N,공연완료
PF260477,PITTA 강형호 콘서트: UNIVERSE [서울 (앵콜) ],2025.03.29,2025.03.30,예스24 라이브홀 (구. 악스코리아),http://www.kopis.or.kr/upload/pfmPoster/PF_PF260477_250307_094506.jpg,,대중음악,N,공연완료
PF260473,Atelier FES Vol.16,2025.03.30,2025.03.30,옥타바리움 라이브홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF260473_250307_094018.png,,대중음악,N,공연완료
PF260451,와인et멜로디,2025.03.28,2025.11.21,선농단역사문화관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF260451_250306_140254.jpg,,대중음악,N,공연중
PF260434,"EUNHYUK LIVE TOUR, Limitless: Time-Special [서울]",2025.04.05,2025.04.06,올림픽공원,http://www.kopis.or.kr/upload/pfmPoster/PF_PF260434_250306_132537.jpg,,대중음악,N,공연완료
PF260429,"핑거스타일 코리아 스페셜 콘서트: 김영소, 장재훈, 천상혁, 왕예민",2025.04.19,2025.04.19,연남스페이스,http://www.kopis.or.kr/upload/pfmPoster/PF_PF260429_250306_131657.jpg,,대중음악,N,공연완료
PF260420,운동부는 될 수 없어!,2025.03.25,2025.03.25,아틀리에홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF260420_250306_125923.png,,대중음악,N,공연완료
PF260397,뱃사공 단독 콘서트: FUCK YOU AND LET'S GO,2025.03.28,2025.03.28,롤링홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF260397_250306_113206.jpg,,대중음악,N,공연완료
PF260375,노들인디션 VOL.1 까치산 단독공연: 초면 初面,2025.03.26,2025.03.26,노들섬,http://www.kopis.or.kr/upload/pfmPoster/PF_PF260375_250306_105318.gif,,대중음악,N,공연완료
PF260358,이미자 전통가요 헌정 공연: 맥 (脈) 을 이음,2025.04.26,2025.04.27,세종문화회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF260358_250306_102320.jpg,,대중음악,N,공연완료
PF260352,"먼데이프로젝트 시즌8, 벤치위레오 단독 콘서트: Set Me Freeeee!!",2025.03.27,2025.03.27,CJ아지트 광흥창,http://www.kopis.or.kr/upload/pfmPoster/PF_PF260352_250306_101322.jpg,,대중음악,N,공연완료
